vehicle_id,driver_id,driver_name,manufacturer,monthly_revenue_generation,yearly_revenue,maintenance_cost,driver_revenue,battery_percentage,expected_distance_km,trip_speed_kmph,vehicle_status,date,time,violations
EV-447,447,Vaishnavi,BMW,242481.02,3264688.65,32364.7,3308.38,27,98.93,47.66,Running,23-10-2025,17.05,Overcharging
EV-835,835,Ganesh,Tesla,270675.22,3082136.21,24879.07,1105.59,59,318.88,0,Maintenance,27-03-2025,7.27,None
EV-106,106,Bhuvana,Tata,29155.77,341106.25,16326.38,1608.73,59,242.09,0,Garage,20-10-2024,16.19,Speeding
EV-651,651,Ganesh,Maruti,38341.74,514081.05,26153.75,4647.92,58,266.5,0,Charging,13-09-2024,16.02,Harsh Braking
EV-811,811,Kannan,Mahindra,27361.97,308294.43,24068.51,1116.78,69,262.28,0,Charging,19-12-2024,15.03,Route Deviation
EV-401,401,Meena,BMW,85310.79,939044.83,20874.4,4468.98,95,370.91,70.24,Running,13-06-2024,7.25,Overcharging
EV-96,96,Ramya,Tesla,440410.49,5450426.17,33953.99,5869.25,55,349.09,99.13,Running,14-08-2024,13.36,None
EV-388,388,Abinaya,Tata,64964.42,870161.19,6439.75,1535.52,36,151.55,60.37,Running,05-06-2024,9.47,Speeding
EV-959,959,Meena,Maruti,288821.63,3892673.65,11419.31,2530.69,89,357.37,76.13,Running,09-03-2024,10.46,Harsh Braking
EV-452,452,Mohan,Mahindra,235175.42,2637534.8,33150.27,2909.6,24,128.33,28.06,Running,01-07-2024,19.48,Route Deviation
EV-849,849,Boopathi,BMW,228137.95,2602480.96,48147.18,5371.63,95,536.35,62.02,Running,04-10-2025,8.33,Overcharging
EV-809,809,Kalaivani,Tesla,181865.27,2339261.27,17198.13,1019.47,40,215.38,0,Charging,22-10-2024,9.59,None
EV-979,979,Padma,Tata,74375.9,815433.91,19649.5,2727.86,36,168.28,85.56,Running,08-08-2024,12.52,Speeding
EV-901,901,Gopal,Maruti,260179.04,2985920.35,24444.85,4593.6,61,354.66,76.9,Running,14-08-2025,9.49,Harsh Braking
EV-416,416,Ramya,Mahindra,0,277091.09,12824.44,1500.53,33,130.17,0,Maintenance,06-12-2024,15.57,Route Deviation
EV-726,726,Saravanan,BMW,331984.13,3726799.21,37558.56,3638.19,50,268.84,51.14,Running,25-05-2025,13.12,Overcharging
EV-504,504,Latha,Tesla,136180.22,1440284.59,26873.45,3044.83,91,372.37,74.71,Running,26-03-2024,17.25,None
EV-454,454,Ilango,Tata,131632.23,1389802.59,11060.37,2541.28,39,217,61.43,Running,08-02-2025,18.38,Speeding
EV-291,291,Aravind,Maruti,200980.91,2696039.74,22024.05,1139.22,83,373.53,27.53,Running,06-12-2024,14.46,Harsh Braking
EV-534,534,Shankar,Mahindra,19094.13,228291.77,20470.3,2259.41,78,331.22,38.74,Running,19-11-2024,11.4,Route Deviation
EV-193,193,Murugan,BMW,207899.15,2789207.75,35691.47,3711.58,56,217.41,69.22,Running,10-10-2024,15.08,Overcharging
EV-980,980,Boopathi,Tesla,204315.73,2377742.59,24238.77,2656.84,19,94.97,50.5,Running,10-12-2025,13.53,None
EV-150,150,Vaishnavi,Tata,382942.46,0,16887.65,2049.96,93,504.25,0,Garage,24-11-2024,11.12,Speeding
EV-880,880,Vidya,Maruti,212215.51,2317280.5,32446.91,2851.02,85,463.79,0,Charging,06-02-2024,12.5,Harsh Braking
EV-759,759,Suriya,Mahindra,0,0,45091.25,4235.09,55,272.62,24.99,Running,15-11-2025,18.2,Route Deviation
EV-779,779,Bala,BMW,138872.26,1604422.61,11113.39,2281.79,35,129.05,59.37,Running,18-09-2025,16.14,Overcharging
EV-973,973,Bharathi,Tesla,168528.43,1789943.63,21872.23,1342.67,79,364.38,0,Charging,24-10-2024,16.17,None
EV-763,763,Ganesh,Tata,196693.92,2352384.04,10245.67,2726.9,88,334.94,0,Charging,18-10-2025,17.34,Speeding
EV-515,515,Chitra,Maruti,12538.8,155689.83,29366.25,2888.54,99,449.24,42.89,Running,11-09-2024,23.17,Harsh Braking
EV-393,393,Meena,Mahindra,0,2523355.78,18732.36,2386.07,20,114.89,5,Running,09-10-2024,13.32,Route Deviation
EV-316,316,Balaji,BMW,97202.88,1143950.2,34786.39,4720.11,40,164.17,52.73,Running,29-03-2024,15.27,Overcharging
EV-76,76,Elango,Tesla,355088.43,4698981.56,26894.99,2550.7,43,279.03,19.62,Running,11-08-2025,12.17,None
EV-599,599,Thenmozhi,Tata,227337.5,2772909.31,23902.58,5170.76,15,64.08,53.49,Running,10-08-2024,10.28,Speeding
EV-270,270,Kavitha,Maruti,295171.23,3537657.44,30652.63,2241.75,24,88.12,0,Maintenance,05-09-2025,16.02,Harsh Braking
EV-225,225,Vani,Mahindra,0,2087697.11,32292.74,1587.4,94,549.33,0,Charging,01-11-2025,16.32,Route Deviation
EV-530,530,Geetha,BMW,40831.36,537332.75,25861.68,1709.86,60,275.6,0,Charging,25-05-2025,14.1,Overcharging
EV-113,113,Kannan,Tesla,193510.09,2498879.46,17985.59,2730.58,94,405.95,52.78,Running,01-02-2025,6.07,None
EV-251,251,Divya,Tata,299975.92,3378090.26,15733.07,3047.87,46,174.91,101.96,Running,12-07-2025,1.14,Speeding
EV-233,233,Saravanan,Maruti,10799.04,114483.68,23733.55,3614.25,51,177.95,66.77,Running,22-11-2024,18.36,Harsh Braking
EV-841,841,Boopathi,Mahindra,189856.82,2162331.09,28845.13,3570.78,10,57.36,61.3,Running,08-10-2025,7.33,Route Deviation
EV-791,791,Abinaya,BMW,138830.55,1832944.56,22686.64,4225.84,39,177.87,80.51,Running,16-04-2024,11.26,Overcharging
EV-714,714,Boopathi,Tesla,14032.43,165896.48,12126.1,3207.4,12,38.08,46.73,Running,23-04-2025,8.2,None
EV-83,83,Padma,Tata,0,1343923.85,34047.3,3237.83,75,270.44,46.72,Running,02-01-2024,18.17,Speeding
EV-125,125,Nandhini,Maruti,370045.78,4745466.19,38821,2241.43,41,209.19,0,Garage,06-04-2025,7.27,Harsh Braking
EV-175,175,Lakshmi,Mahindra,183432.03,2266066.85,15890.21,4400.85,54,323.93,40.29,Running,22-05-2025,11.11,Route Deviation
EV-69,69,Gopal,BMW,73114.8,808811.95,28882.57,6039.02,20,130.14,78.09,Running,17-11-2024,20.09,Overcharging
EV-47,47,Malathi,Tesla,96346.55,1161509.73,22497.53,1629.64,13,48.89,0,Charging,19-01-2024,20.45,None
EV-884,884,Vidya,Tata,281780.39,3357473.18,22632.84,1964.19,79,370.76,0,Charging,03-09-2024,14.54,Speeding
EV-256,256,Muthu,Maruti,457280.56,5679319.02,14909.78,3051.23,89,454.16,58.79,Running,27-07-2025,17,Harsh Braking
EV-727,727,Dhanalakshmi,Mahindra,243079.27,3162860.19,31797.38,3034.55,64,379.15,41.78,Running,28-01-2024,5.1,Route Deviation
EV-30,30,Kanmani,BMW,262609.82,2783153.85,24238.74,1403.66,55,340.91,0,Charging,11-06-2025,7.04,Overcharging
EV-281,281,Pavithra,Tesla,226339.25,0,25238.93,2545.69,50,293.67,70.75,Running,08-05-2025,7.1,None
EV-924,924,Sridhar,Tata,138566.35,1767451.83,24823.59,1414.26,75,431.33,0,Charging,28-09-2025,18.12,Speeding
EV-994,994,Vijay,Maruti,71416.8,926202.74,30009.41,2710.93,16,68.17,30.97,Running,23-02-2024,18.47,Harsh Braking
EV-237,237,Jayanthi,Mahindra,86323.34,953094.99,17777.44,5556.44,68,416.35,37.95,Running,28-05-2025,12.46,Route Deviation
EV-248,248,Sridhar,BMW,271262.16,3137246.92,32496.24,2329.94,25,144.68,48.93,Running,06-12-2024,14.31,Overcharging
EV-368,368,Vaishnavi,Tesla,269363.43,3232965.03,31962.4,2960.5,9,48.53,57.05,Running,30-12-2025,11.43,None
EV-495,495,Ramya,Tata,74906.92,0,15390.07,3876.73,10,34.93,0,Maintenance,04-07-2025,13.47,Speeding
EV-25,25,Ilango,Maruti,138533.86,1618949.68,29287.9,2836.46,47,211.51,61.62,Running,03-08-2025,3.09,Harsh Braking
EV-586,586,Selvi,Mahindra,291037.45,3678287.22,25306.84,2764.24,30,123.06,50.65,Running,30-10-2024,14.55,Route Deviation
EV-718,718,Balaji,BMW,383003.06,4542981.28,36735.74,2403.81,97,461.05,59.77,Running,20-10-2025,14,Overcharging
EV-490,490,Latha,Tesla,418065.18,4805998.3,28832.44,3516.05,58,358.21,0,Garage,23-05-2024,11.22,None
EV-494,494,Padma,Tata,354039.26,4168404.44,30688.35,2232.98,7,26.59,0,Charging,27-04-2024,18.57,Speeding
EV-314,314,Thenmozhi,Maruti,151426.26,1666914.68,35710.2,4741.76,15,56.52,70.35,Running,07-09-2025,15.21,Harsh Braking
EV-606,606,Rajesh,Mahindra,220229.35,2407909.19,15094.83,1423.02,91,418.26,0,Maintenance,26-04-2025,12,Route Deviation
EV-375,375,Jayanthi,BMW,260875.8,3226618.98,11503.35,4190.89,29,189.69,85.94,Running,09-01-2024,10.56,Overcharging
EV-639,639,Gopal,Tesla,196367.21,2303687.52,19358.98,3146.18,16,68.13,55.79,Running,02-03-2025,9.13,None
EV-937,937,Kalaivani,Tata,160341.8,2136603.09,18839.09,4837.37,69,314.38,88.7,Running,30-08-2025,18.48,Speeding
EV-25,25,Selvi,Maruti,0,2542173.17,29043.73,4071.49,8,22.55,57.49,Running,18-10-2025,14.13,Harsh Braking
EV-334,334,Ramesh,Mahindra,49834.04,619334.22,21695.69,888.16,56,211.62,0,Charging,24-10-2024,8,Route Deviation
EV-355,355,Mani,BMW,205751.37,2592540.76,35438.35,3936.62,69,328.35,49.64,Running,08-02-2024,8.03,Overcharging
EV-116,116,Selvam,Tesla,195167.24,2510884.3,28306.91,1730.43,74,273.72,0,Garage,07-12-2025,15.01,None
EV-48,48,Boopathi,Tata,271988.22,3154336.74,18571.12,4795.36,38,161.94,0,Charging,25-02-2025,7.01,Speeding
EV-738,738,Padma,Maruti,118976.86,1422417.61,21222.25,3461.95,95,406.61,44.84,Running,17-04-2024,16.35,Harsh Braking
EV-778,778,Shanthi,Mahindra,257627.17,3309767.66,23763.94,1997.55,20,98.64,29.25,Running,18-09-2024,23.33,Route Deviation
EV-99,99,Lakshmi,BMW,379085.75,4968480.16,30727.05,3044.69,79,483.98,0,Maintenance,29-10-2025,23.24,Overcharging
EV-459,459,Elango,Tesla,243655.17,2766584.97,41832.72,4526.34,18,108.24,45.78,Running,08-03-2024,21.15,None
EV-523,523,Kannan,Tata,37155.54,417123.5,26798.35,1047.85,78,329.37,0,Garage,17-01-2024,8.5,Speeding
EV-597,597,Shanthi,Maruti,82588.35,951439.34,11396.21,5778.25,65,289.22,69.89,Running,09-01-2025,11.18,Harsh Braking
EV-405,405,Balaji,Mahindra,107882.12,1323847.67,35212.92,2485.35,57,329.3,0,Maintenance,26-05-2025,16.47,Route Deviation
EV-214,214,Aravind,BMW,317742.27,4129856.56,13266.49,1244.9,62,324.42,0,Charging,10-04-2025,16.45,Overcharging
EV-685,685,Anand,Tesla,442188.23,5497577.96,19183.63,2249.53,67,406.71,0,Garage,13-06-2024,9.25,None
EV-903,903,Muthu,Tata,70853.96,786954.41,28661.27,4396.23,17,68.91,39.66,Running,16-07-2025,0.29,Speeding
EV-503,503,Indhu,Maruti,220621.8,2350793.51,25470,3127.93,49,209.48,39.55,Running,26-03-2025,10.15,Harsh Braking
EV-721,721,Mani,Mahindra,209389.23,2547946.38,25361,2584.59,59,311.95,45.02,Running,23-07-2025,17.37,Route Deviation
EV-448,448,Vidya,BMW,286301.55,3661162.89,21993.58,3587.94,37,212.55,67.28,Running,22-06-2025,12.07,Overcharging
EV-894,894,Mani,Tesla,167707.03,2015162.74,20392.68,2346.63,66,318.95,42.11,Running,11-11-2024,18.39,None
EV-576,576,Manikandan,Tata,219252.06,2543226.33,25168.8,2643.12,43,189.1,0,Maintenance,17-12-2025,23,Speeding
EV-258,258,Selvam,Maruti,296529.96,3289542.85,16182.98,1408.54,17,93.04,15.75,Running,27-09-2025,13,Harsh Braking
EV-844,844,Velu,Mahindra,164140.44,2006388.45,14409.86,1169.65,85,472.55,19.9,Running,19-06-2025,14.33,Route Deviation
EV-121,121,Arun,BMW,0,2687558.26,19779.49,1404.16,77,314.95,0,Maintenance,24-07-2024,20.33,Overcharging
EV-810,810,Chandran,Tesla,203945.63,2651986.13,31965.97,2862.18,17,82.64,0,Charging,04-05-2024,19.36,None
EV-978,978,Yogesh,Tata,338587.88,4306111.25,24229.1,2080.64,20,123.56,0,Garage,04-04-2024,6.49,Speeding
EV-54,54,Selvi,Maruti,461930.34,5564508.86,16242.09,1904.72,58,333.68,0,Garage,02-01-2024,8.49,Harsh Braking
EV-331,331,Bhuvana,Mahindra,83750.28,1082778.2,26867.54,1185.26,34,159.99,0,Charging,07-10-2024,6.36,Route Deviation
EV-784,784,Sowmya,BMW,461584.47,5003613.89,42986.96,4454.69,43,208.98,37.39,Running,31-07-2025,6.05,Overcharging
EV-241,241,Padma,Tesla,244532.54,2742835.27,35275.71,1681.4,68,418.48,0,Maintenance,31-12-2025,15.07,None
EV-755,755,Geetha,Tata,455020.75,5806012.46,19462.96,3906.23,74,445.24,56.07,Running,10-04-2024,5.16,Speeding
EV-530,530,Prakash,Maruti,176135.07,2072197.27,8295.48,2402.08,16,99.81,49.67,Running,18-10-2024,14.07,Harsh Braking
EV-483,483,Gopal,Mahindra,264582.72,3233571.8,22440.62,951.21,6,20.12,0,Charging,14-08-2025,17.25,Route Deviation
EV-187,187,Anand,BMW,0,309743.89,23626.86,2674.66,37,228.43,52.51,Running,04-04-2024,12.51,Overcharging
EV-858,858,Balaji,Tesla,228856.66,3040434.48,18139.63,3375.73,19,123.49,82.17,Running,06-11-2025,18,None
EV-656,656,Naveen,Tata,319815.15,4248902.89,27534.78,4327.92,85,458.55,89.6,Running,04-06-2025,19.01,Speeding
EV-262,262,Arun,Maruti,280760.12,3247093.82,25395.84,3737.19,56,336.64,33.48,Running,21-05-2025,2.37,Harsh Braking
EV-953,953,Shankar,Mahindra,261805.19,3234975.77,26542.02,1420.46,39,201.23,29.34,Running,22-05-2024,7.54,Route Deviation
EV-364,364,Vetri,BMW,392082.45,4848059.6,35921.32,3782.66,99,600,0,Garage,10-06-2025,20.54,Overcharging
EV-491,491,Pavithra,Tesla,99833.72,1133922.85,23809.73,5482.58,98,447.55,75.9,Running,08-09-2024,16.05,None
EV-431,431,Raja,Tata,377452.87,4481520.51,34258.74,1627.81,42,227.99,0,Garage,11-02-2025,17.24,Speeding
EV-239,239,Senthil,Maruti,155808.89,1830900.2,25376.08,4254.04,84,327.61,56.42,Running,18-09-2025,14.36,Harsh Braking
EV-304,304,Bhuvana,Mahindra,111846.9,1403494.84,19523.6,3321.09,46,189.5,55.5,Running,07-08-2024,13.48,Route Deviation
EV-298,298,Vijay,BMW,266111.25,3271494.3,17667.02,885.46,85,515.91,0,Charging,07-10-2025,10.47,Overcharging
EV-76,76,Rajesh,Tesla,84587.43,1118598.22,26306.07,3448.24,11,46.41,35.16,Running,02-03-2024,19.4,None
EV-700,700,Dinesh,Tata,418227.1,4704785.69,14745.21,3918,60,360.53,28.73,Running,27-05-2025,17.09,Speeding
EV-333,333,Lakshmi,Maruti,292844.36,0,29069.37,2658.48,9,50.76,5.76,Running,15-04-2025,8.52,Harsh Braking
EV-900,900,Janani,Mahindra,69862.46,880302.34,36355.53,5051.77,44,175.31,56.89,Running,03-09-2025,8.15,Route Deviation
EV-999,999,Boopathi,BMW,38262.96,408578.77,15144.4,2256.05,65,352.81,72.48,Running,13-07-2025,8.08,Overcharging
EV-758,758,Elango,Tesla,0,3466253.26,11833.35,3100.25,95,442.64,65.93,Running,02-01-2025,23.43,None
EV-642,642,Shanthi,Tata,186964.4,2296331.06,37940.63,3138.24,69,399.04,60.16,Running,13-07-2024,14.31,Speeding
EV-474,474,Kalaivani,Maruti,203158.61,2327723.98,20805.86,2963.79,70,297.42,35.23,Running,12-02-2024,13.12,Harsh Braking
EV-827,827,Bala,Mahindra,111012.2,1493633.28,16454.76,2620.7,72,276.08,0,Charging,09-07-2025,18.59,Route Deviation
EV-923,923,Saranya,BMW,250485.51,2936276.48,20342.51,2779.08,69,290.94,27.36,Running,27-01-2025,10.29,Overcharging
EV-283,283,Naveen,Tesla,257610.92,0,29463.64,1636.33,97,567.58,0,Garage,02-07-2024,12.47,None
EV-591,591,Mani,Tata,100660.44,0,11603.03,2329.16,89,328.83,68.3,Running,06-11-2024,12.53,Speeding
EV-72,72,Manikandan,Maruti,383403.33,4439034.2,36960.43,3702.84,46,252.51,0,Garage,05-08-2025,15.37,Harsh Braking
EV-263,263,Vaishnavi,Mahindra,85155.92,953456.46,24751.73,2435.31,39,228.85,31.05,Running,28-02-2024,7.43,Route Deviation
EV-703,703,Abinaya,BMW,220565.31,2538212.82,7911.53,2949.9,70,251.66,38.33,Running,27-07-2024,8.34,Overcharging
EV-879,879,Sathish,Tesla,105016.07,1333964.88,14584.39,1903.25,29,114.69,39.53,Running,24-09-2024,16.49,None
EV-887,887,Jayanthi,Tata,139697.08,1592307.7,26489.66,4029.99,10,47.47,54.7,Running,31-03-2024,5.36,Speeding
EV-942,942,Bharathi,Maruti,299247.5,3659371.73,30088.69,1402.86,12,60.36,0,Garage,26-09-2024,13.46,Harsh Braking
EV-575,575,Kavitha,Mahindra,497651.1,5225980.18,24643.13,4073.81,39,207.13,55.84,Running,19-06-2024,17.29,Route Deviation
EV-1000,1000,Muthu,BMW,145584.25,1578481.83,16322.17,3322.73,57,244.8,71.25,Running,11-02-2024,6.47,Overcharging
EV-892,892,Ramya,Tesla,51859.5,660509.05,27932.72,1232.65,23,77.2,0,Charging,02-12-2024,20.45,None
EV-12,12,Bala,Tata,161598.97,1796441.48,38664.23,4600.42,13,57.09,55.72,Running,16-01-2025,9.39,Speeding
EV-141,141,Mani,Maruti,266692.87,3435069.13,20547.11,3530.15,37,169.46,52.95,Running,07-11-2024,10.02,Harsh Braking
EV-766,766,Indhu,Mahindra,275828.07,3124184.26,23942.8,2821.41,12,44.42,77.89,Running,05-01-2025,10.24,Route Deviation
EV-555,555,Sathish,BMW,38585.24,429285.44,15589.08,5086.21,42,174.21,42.39,Running,18-12-2025,9,Overcharging
EV-17,17,Lakshmi,Tesla,218344.04,2742988.39,20276.52,5204.82,36,157.17,55.47,Running,20-05-2025,15.34,None
EV-63,63,Kavya,Tata,70449.59,760542.8,9619.57,2996.32,27,137.7,0,Charging,19-09-2024,17.5,Speeding
EV-253,253,Bharathi,Maruti,39700.56,460049.66,25446.17,1314.03,38,152.23,34.37,Running,16-07-2024,16.46,Harsh Braking
EV-465,465,Deepa,Mahindra,223587.85,2398246.39,22272.09,1696.86,91,551.86,58.05,Running,03-03-2025,14.21,Route Deviation
EV-376,376,Mani,BMW,11260.51,125051.77,24912.87,884.77,50,210.67,0,Charging,17-06-2025,10.19,Overcharging
EV-804,804,Geetha,Tesla,277427.27,3043288.38,28738.84,2219.72,36,184.7,0,Charging,28-08-2025,7.34,None
EV-981,981,Ilango,Tata,185455.38,2396896.62,34142.97,4103.42,5,32.84,71.16,Running,29-11-2024,9.53,Speeding
EV-520,520,Ramesh,Maruti,184962,2263198.65,18394.54,2365.17,11,37.59,42.45,Running,14-08-2024,7.05,Harsh Braking
EV-837,837,Kumar,Mahindra,245297.74,0,20830.72,4426.9,28,100.38,88.11,Running,16-05-2025,7.54,Route Deviation
EV-90,90,Raja,BMW,259905.3,3503586.3,32243.57,2991.44,6,20,0,Garage,06-06-2025,7.55,Overcharging
EV-720,720,Ilango,Tesla,408937.09,4974549.32,35607.78,2930.25,22,136.44,0,Charging,21-07-2024,13.58,None
EV-804,804,Vetri,Tata,228846.32,3062111.42,28975.9,3584.93,87,358.06,55.61,Running,26-12-2025,17.35,Speeding
EV-796,796,Uma,Maruti,122800.39,1325053.11,16647.46,3368.28,60,230.2,0,Maintenance,22-07-2024,15.27,Harsh Braking
EV-630,630,Shanthi,Mahindra,397087.63,4307847.57,28894.03,4158.53,96,488.68,66.14,Running,10-12-2024,23.3,Route Deviation
EV-861,861,Muthu,BMW,225933.8,2710691.17,22294.82,503.13,36,210.44,0,Charging,18-05-2024,12.16,Overcharging
EV-175,175,Chitra,Tesla,134751.19,1465995.86,15967.02,2053.66,81,447.81,0,Charging,18-04-2024,8.24,None
EV-76,76,Rajesh,Tata,378633.21,5014430.31,28798.39,2387.54,74,442.72,0,Garage,14-12-2024,7.15,Speeding
EV-613,613,Bhuvana,Maruti,395120.27,4746625.11,31563.68,2826.03,97,471.53,0,Maintenance,14-02-2024,2.02,Harsh Braking
EV-926,926,Latha,Mahindra,486575.24,6390296.19,20357.18,4656.08,14,75.37,24.2,Running,15-04-2025,15.03,Route Deviation
EV-663,663,Revathi,BMW,296979.56,3313734.52,21913.18,4981.35,44,198.73,83.06,Running,09-09-2024,3.01,Overcharging
EV-400,400,Manikandan,Tesla,214224.77,2669771.42,22577.62,5208.62,78,434.57,76.82,Running,10-08-2025,20.58,None
EV-782,782,Lakshmi,Tata,106558.2,0,9648.98,1198.88,38,138.7,0,Garage,15-11-2025,18.38,Speeding
EV-970,970,Nandhini,Maruti,260492.94,3172450.68,32914.76,2182,88,492.32,0,Charging,15-10-2025,20.52,Harsh Braking
EV-71,71,Geetha,Mahindra,480083.44,6290961.25,24745.37,2517.54,37,211.42,15.56,Running,30-08-2025,13.53,Route Deviation
EV-180,180,Vani,BMW,45915.24,521477.22,15231.39,3811.23,79,331.15,27.4,Running,28-03-2025,16.37,Overcharging
EV-124,124,Chandran,Tesla,78340.01,933181.27,33740.53,2819.9,92,553.97,70.93,Running,27-01-2024,7.32,None
EV-381,381,Vetri,Tata,218857.37,2635200.48,25690.12,5995.58,61,262.57,73.92,Running,19-01-2025,4.17,Speeding
EV-293,293,Ramesh,Maruti,127536.6,1575366.19,16320.79,2497.73,26,139.64,17.73,Running,15-04-2025,20.43,Harsh Braking
EV-797,797,Kalaivani,Mahindra,137271.15,1770443.05,26417.65,1504.73,52,218.14,0,Charging,10-11-2025,7.14,Route Deviation
EV-195,195,Vani,BMW,192424.89,2090664.08,37165.52,3628.25,80,361.25,69.63,Running,17-06-2025,7.15,Overcharging
EV-911,911,Revathi,Tesla,339498.82,4110330.24,20678.07,4071.34,98,587.14,41.66,Running,05-01-2024,16.27,None
EV-228,228,Yogesh,Tata,338353.41,3696864.66,35790.5,3160.26,36,208.77,52.97,Running,12-06-2025,12.07,Speeding
EV-431,431,Vijay,Maruti,361691.63,3993853.11,36458.72,2118.45,87,491.1,0,Garage,23-08-2024,18.56,Harsh Braking
EV-942,942,Janani,Mahindra,161966.13,1939484,22994.72,1644.86,49,215.43,0,Charging,09-11-2025,10.06,Route Deviation
EV-436,436,Prakash,BMW,252418.8,2713356.46,29418.91,3000.22,6,30.59,50.68,Running,08-05-2024,8.46,Overcharging
EV-787,787,Murugan,Tesla,323989.72,3486796.09,36359.24,2057.2,82,439.16,39.66,Running,09-03-2025,14.53,None
EV-461,461,Mani,Tata,330023.13,3642672.67,45883.8,3928.66,59,322.31,50.09,Running,16-10-2025,17.15,Speeding
EV-618,618,Muthu,Maruti,274273.35,3268499.14,15865.19,1837.46,63,274.65,0,Maintenance,16-03-2025,8.28,Harsh Braking
EV-21,21,Pavithra,Mahindra,130777.19,1445039.05,16362.75,1544.49,37,153.27,0,Charging,02-06-2025,20.05,Route Deviation
EV-64,64,Deepa,BMW,461355.62,5368278.09,41429.27,2622.25,100,562.32,0,Charging,28-06-2025,8.59,Overcharging
EV-165,165,Yogesh,Tesla,237615.93,0,24297.37,2622.49,87,475.16,36.49,Running,21-09-2024,21.06,None
EV-27,27,Kalaivani,Tata,100214.29,1331092.62,16258.01,3212.58,18,79.41,42.76,Running,03-06-2024,7.33,Speeding
EV-311,311,Sathish,Maruti,245937.1,2990465.88,31382.5,2072.43,72,359.02,31.61,Running,28-06-2025,7.56,Harsh Braking
EV-285,285,Latha,Mahindra,92013.79,1238790.28,18659.79,3516.43,70,259.48,79.88,Running,03-10-2024,8.05,Route Deviation
EV-660,660,Mani,BMW,327137.12,4127306.09,19012.67,1806.22,78,467.03,0,Charging,16-12-2024,11.2,Overcharging
EV-281,281,Uma,Tesla,270337.95,2948187.67,31053.46,3127.46,63,268.37,44.79,Running,30-07-2024,13.05,None
EV-838,838,Deepa,Tata,287551.63,3657160.09,23538.19,3353.1,97,591.7,74.29,Running,13-06-2025,15.42,Speeding
EV-831,831,Suresh,Maruti,283514.78,3542324.63,22454.39,5623.71,19,130.04,66.37,Running,12-02-2024,9.38,Harsh Braking
EV-164,164,Saranya,Mahindra,294488.72,3856649.08,21793.03,2757.69,35,188.33,0,Maintenance,09-05-2024,13.35,Route Deviation
EV-898,898,Muthu,BMW,147861.28,1774832.39,27726.67,2616.64,33,156.09,0,Maintenance,10-05-2025,7.41,Overcharging
EV-918,918,Boopathi,Tesla,52427.8,643018.75,15632.02,5776.57,79,444.75,76.82,Running,04-10-2024,15.23,None
EV-224,224,Bala,Tata,229992.61,2687324.88,21608.51,2173.42,77,343.56,45.95,Running,24-07-2025,21.44,Speeding
EV-784,784,Mani,Maruti,214696.36,2265431.61,28536.53,1921.18,51,232.21,50.91,Running,30-08-2024,11.16,Harsh Braking
EV-146,146,Boopathi,Mahindra,490072.52,6031227.22,43598.43,4015.25,61,274.82,57.02,Running,01-03-2024,14.21,Route Deviation
EV-965,965,Kannan,BMW,39044.47,521180.54,16091.04,2241.67,62,243.64,0,Garage,04-06-2024,17.32,Overcharging
EV-950,950,Anand,Tesla,293100.75,3223306.95,35524.67,4336.13,97,356.06,0,Charging,13-08-2025,18.09,None
EV-868,868,Uma,Tata,269264.78,0,17364.75,2474.77,89,370.37,0,Maintenance,10-08-2024,12.48,Speeding
EV-30,30,Lakshmi,Maruti,95636.75,1122091.39,21611.52,1318.32,35,130.8,0,Garage,23-04-2025,20.36,Harsh Braking
EV-45,45,Shanthi,Mahindra,28575.9,372364.48,22267.95,1920.87,57,240.24,0,Charging,11-05-2025,16.51,Route Deviation
